experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency,throughput,congestion,max_link_util,total_traffic_gb,strategy,communication_cost,cost_reduction,num_edges,scheduler,makespan,energy_kwh,avg_power_kw,utilization,burstiness,num_time_bins,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,pattern
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850876,0.7722100529184415,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222218,0.7630271412037034,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,minimal,3.542215384615385,24.37597503900156,0.012061538461538464,0.0256,1.28,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,ugal,4.048246153846154,24.37597503900156,0.012061538461538464,0.0256,1.28,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,valiant,5.060307692307693,24.37597503900156,0.012061538461538464,0.0256,1.28,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,contiguous,1280000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,random,1280000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,locality,1280000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,spectral,1280000000.0,0.0,64.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590403,1.2855072380265506,nearest-neighbor
synthetic_nearest-neighbor_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888893,1.2954196227477475,nearest-neighbor
synthetic_ring_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,minimal,3.50784,12.373297434273045,0.0022400000000000002,0.01024,0.512,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,adaptive_routing,static_matrix,ecmp,4.00896,12.373297434273045,0.0022400000000000002,0.01024,0.512,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,contiguous,1024000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,random,1024000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,locality,1024000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,node_placement,affinity_graph,,,,,,,spectral,1024000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000026,0.8028672960069445,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850869,0.7722100529184415,ring
synthetic_ring_n64,synthetic,synthetic,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222205,0.7630271412037034,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,minimal,3.516886153846154,24.74659486854609,0.0048246153846153855,0.01024,0.512,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,ugal,4.019298461538462,24.74659486854609,0.0048246153846153855,0.01024,0.512,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,adaptive_routing,static_matrix,valiant,5.024123076923077,24.74659486854609,0.0048246153846153855,0.01024,0.512,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,contiguous,512000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,random,512000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,locality,512000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,node_placement,affinity_graph,,,,,,,spectral,512000000.0,0.0,64.0,,,,,,,,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590392,1.2855072380265506,ring
synthetic_ring_n64,synthetic,synthetic,64,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888894,1.2954196227477475,ring
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,minimal,4.14205037037037,1.25,0.18344296296296295,10.1376,65.28,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,ecmp,4.733771851851852,1.25,0.18344296296296295,10.1376,65.28,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,contiguous,130560000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,random,130560000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,locality,130560000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,spectral,130560000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000028,0.8028672960069445,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.5583439238481778,4.625847101002631,4.90732125,0.015163788670850872,0.7722100529184414,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222214,0.7630271412037034,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,minimal,4.7628329411764705,14.39031129121385,0.3608094117647059,0.73728,65.28,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,ugal,5.436084705882353,14.39031129121385,0.35902117647058823,0.73728,65.28,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,valiant,6.811654901960784,14.245988329686359,0.3623309803921569,0.75488,65.28,,,,,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,contiguous,114432000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,random,114432000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,locality,114432000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,spectral,114432000000.0,0.0,32640.0,,,,,,,,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000002,100.0,,,,,,,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.0061051249999999856,1.3508718327702705,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590412,1.2855072380265506,all-to-all
synthetic_all-to-all_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888891,1.2954196227477475,all-to-all
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,minimal,3.808864197530864,2.2863623061164766,0.08824691358024692,4.4672,33.28,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,ecmp,4.352987654320987,2.2863623061164766,0.08824691358024692,4.4672,33.28,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,contiguous,66560000000.0,0.0,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,random,66560000000.0,0.0,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,locality,66560000000.0,0.0,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,spectral,66560000000.0,0.0,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000018,0.8028672960069445,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.5583439238481778,4.625847101002631,4.90732125,0.015163788670850857,0.7722100529184414,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222216,0.7630271412037034,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,minimal,4.098211764705883,18.579072532699165,0.1709176470588235,0.3456,33.28,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,ugal,4.680909803921569,18.579072532699165,0.17022745098039216,0.3456,33.28,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,valiant,5.857529411764705,18.469267139479904,0.17150588235294115,0.3536,33.28,,,,,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,contiguous,56320000000.0,0.0,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,random,57920000000.0,-0.02840909090909083,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,locality,44800000000.0,0.20454545454545459,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,spectral,45760000000.0,0.1875,3328.0,,,,,,,,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000004,100.0,,,,,,,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.0061051249999999856,1.3508718327702705,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000016,1.346205447635135,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590387,1.2855072380265506,stencil-3d
synthetic_stencil-3d_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888889,1.2954196227477475,stencil-3d
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,minimal,3.5212246913580247,12.18798751950078,0.006064197530864198,0.0256,5.12,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,ecmp,4.024256790123457,12.18798751950078,0.006064197530864198,0.0256,5.12,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,contiguous,10240000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,random,10240000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,locality,10240000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,spectral,10240000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.0014445312499999981,0.8075330946180557,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000029,0.8028672960069445,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,3.558343923848178,4.625847101002631,4.90732125,0.015163788670850876,0.7722100529184415,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,3.5160290666666656,4.570837786666665,4.62905612,0.0010027734722222218,0.7630271412037034,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,minimal,3.564125490196078,24.075500770416024,0.018321568627450983,0.0384,5.12,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,ugal,4.073160784313726,24.075500770416024,0.018290196078431374,0.0384,5.12,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,adaptive_routing,static_matrix,valiant,5.091607843137255,24.075500770416024,0.018321568627450983,0.0384,5.12,,,,,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,contiguous,5200000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,random,8960000000.0,-0.7230769230769232,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,locality,5200000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,node_placement,affinity_graph,,,,,,,spectral,5200000000.0,0.0,256.0,,,,,,,,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,8592.1696,9819.622399999998,70.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,6624.971912533332,9034.052607999998,78.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,6039.067775999999,8837.66016,82.0,1.5000000000000002,100.0,,,,,,,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,12.795458000000002,15.354549600000002,15.4871496,0.006105124999999983,1.3508718327702705,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,12.751257999999998,15.301509599999997,15.4075896,0.003907280000000014,1.346205447635135,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,frequency_scaling,12.176324558587487,14.611589470304983,15.4871496,0.16628470906590403,1.2855072380265506,nearest-neighbor
synthetic_nearest-neighbor_n256,synthetic,synthetic,256,frontier,power,dynamic_matrix,,,,,,,,,,,,,,,,,,job_packing,12.270214666666664,14.724257599999996,14.8347576,0.004239670138888893,1.2954196227477475,nearest-neighbor
synthetic_ring_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,minimal,3.5084898765432095,12.373297434273045,0.002425679012345679,0.01024,2.048,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,adaptive_routing,static_matrix,ecmp,4.009702716049382,12.373297434273045,0.002425679012345679,0.01024,2.048,,,,,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,contiguous,4096000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,random,4096000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,locality,4096000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,node_placement,affinity_graph,,,,,,,spectral,4096000000.0,0.0,256.0,,,,,,,,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,fcfs,3150.0,2538.7488,2901.4271999999996,70.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,backfill,2640.0,1957.4962176,2669.3130239999996,78.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,scheduling,dynamic_matrix,,,,,,,,,,,sjf,2460.0,1784.377728,2611.28448,82.0,1.4999999999999998,100.0,,,,,,,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,baseline,3.7211125000000003,4.837446250000001,4.90732125,0.001444531249999999,0.8075330946180557,ring
synthetic_ring_n256,synthetic,synthetic,256,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,power_cap,3.6996125,4.80949625,4.86539625,0.0009245000000000026,0.8028672960069445,ring
